Hour,Solar Power Output (kWh)
5862,0.0
5863,0.0
5864,580.848
5865,1562.579
5866,2430.432
5867,3074.312
5868,3503.912
5869,3689.59
5870,3155.341
5871,2511.418
5872,1975.132
5873,1328.709
5874,491.401
5875,153.0
5876,0.0
5877,0.0
5878,0.0
5879,0.0
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.0
5886,0.0
5887,0.0
5888,272.486
5889,1219.266
5890,1996.702
5891,2534.484
5892,2615.809
5893,3095.094
5894,2909.17
5895,2768.782
5896,1801.083
5897,1456.351
5898,843.226
5899,49.328
5900,0.0
5901,0.0
5902,0.0
5903,0.0
5904,0.0
5905,0.0
5906,0.0
5907,0.0
5908,0.0
5909,0.0
5910,0.0
5911,0.0
5912,353.278
5913,1396.721
5914,2257.548
5915,2904.856
5916,3327.695
5917,3529.805
5918,3541.254
5919,3245.774
5920,2740.304
5921,1971.669
5922,1036.778
5923,204.902
5924,0.0
5925,0.0
5926,0.0
5927,0.0
5928,0.0
5929,0.0
5930,0.0
5931,0.0
5932,0.0
5933,0.0
5934,0.0
5935,0.0
5936,529.658
5937,1445.082
5938,2266.53
5939,2893.146
5940,3306.467
5941,3477.561
5942,3458.59
5943,3119.002
5944,2562.859
5945,1286.7
5946,656.4
5947,139.635
5948,0.0
5949,0.0
5950,0.0
5951,0.0
5952,0.0
5953,0.0
5954,0.0
5955,0.0
5956,0.0
5957,0.0
5958,0.0
5959,0.0
5960,200.707
5961,350.412
5962,1112.052
5963,1734.467
5964,2930.721
5965,3019.529
5966,3091.96
5967,3430.587
5968,2450.702
5969,1517.136
5970,672.919
5971,143.592
5972,0.0
5973,0.0
5974,0.0
5975,0.0
5976,0.0
5977,0.0
5978,0.0
5979,0.0
5980,0.0
5981,0.0
5982,0.0
5983,0.0
5984,482.321
5985,1346.138
5986,2178.144
5987,1415.863
5988,1639.79
5989,3420.474
5990,3541.345
5991,3212.447
5992,2659.298
5993,1916.726
5994,967.242
5995,137.885
5996,0.0
5997,0.0
5998,0.0
5999,0.0
6000,0.0
6001,0.0
6002,0.0
6003,0.0
6004,0.0
6005,0.0
6006,0.0
6007,0.0
6008,243.569
6009,993.988
6010,1431.693
6011,2749.796
6012,2359.826
6013,2649.661
6014,2729.739
6015,3135.06
6016,1637.704
6017,1310.919
6018,672.037
6019,128.353
6020,0.0
6021,0.0
6022,0.0
6023,0.0
6024,0.0
6025,0.0
6026,0.0
6027,0.0
6028,0.0
6029,0.0
6030,0.0
6031,0.0
6032,562.467
6033,1615.093
6034,2531.105
6035,3221.807
6036,3679.405
6037,3873.568
6038,3816.777
6039,3474.086
6040,2882.327
6041,2079.138
6042,1040.418
6043,144.979
6044,0.0
6045,0.0
6046,0.0
6047,0.0
6048,0.0
6049,0.0
6050,0.0
6051,0.0
6052,0.0
6053,0.0
6054,0.0
6055,0.0
6056,401.905
6057,1549.636
6058,2463.528
6059,3151.534
6060,3602.168
6061,3790.157
6062,3722.309
6063,3383.711
6064,2385.138
6065,2028.385
6066,782.634
6067,130.479
6068,0.0
6069,0.0
6070,0.0
6071,0.0
6072,0.0
6073,0.0
6074,0.0
6075,0.0
6076,0.0
6077,0.0
6078,0.0
6079,0.0
6080,516.417
6081,1539.423
6082,2450.029
6083,3121.648
6084,3283.514
6085,3467.644
6086,3293.439
6087,2963.212
6088,2492.389
6089,1719.965
6090,691.635
6091,93.63
6092,0.0
6093,0.0
6094,0.0
6095,0.0
6096,0.0
6097,0.0
6098,0.0
6099,0.0
6100,0.0
6101,0.0
6102,0.0
6103,0.0
6104,328.87
6105,993.207
6106,1846.322
6107,1661.034
6108,2803.291
6109,3625.09
6110,3549.678
6111,3208.487
6112,2435.603
6113,1482.434
6114,888.167
6115,79.339
6116,0.0
6117,0.0
6118,0.0
6119,0.0
6120,0.0
6121,0.0
6122,0.0
6123,0.0
6124,0.0
6125,0.0
6126,0.0
6127,0.0
6128,484.63
6129,1475.548
6130,2343.526
6131,3008.882
6132,3438.431
6133,3628.948
6134,3534.801
6135,3190.659
6136,2613.275
6137,1801.439
6138,827.703
6139,74.347
6140,0.0
6141,0.0
6142,0.0
6143,0.0
6144,0.0
6145,0.0
6146,0.0
6147,0.0
6148,0.0
6149,0.0
6150,0.0
6151,0.0
6152,410.244
6153,1235.793
6154,2179.383
6155,2871.497
6156,2775.416
6157,3012.76
6158,3453.811
6159,3150.328
6160,2015.906
6161,1769.687
6162,648.682
6163,60.48
6164,0.0
6165,0.0
6166,0.0
6167,0.0
6168,0.0
6169,0.0
6170,0.0
6171,0.0
6172,0.0
6173,0.0
6174,0.0
6175,0.0
6176,419.996
6177,1336.335
6178,2198.58
6179,2883.211
6180,3338.15
6181,3538.412
6182,3469.891
6183,3142.873
6184,2565.802
6185,1786.079
6186,807.298
6187,41.114
6188,0.0
6189,0.0
6190,0.0
6191,0.0
6192,0.0
6193,0.0
6194,0.0
6195,0.0
6196,0.0
6197,0.0
6198,0.0
6199,0.0
6200,113.081
6201,512.196
6202,1934.624
6203,1805.404
6204,1875.42
6205,1417.359
6206,505.404
6207,1184.251
6208,302.445
6209,379.067
6210,494.538
6211,1.98
6212,0.0
6213,0.0
6214,0.0
6215,0.0
6216,0.0
6217,0.0
6218,0.0
6219,0.0
6220,0.0
6221,0.0
6222,0.0
6223,0.0
6224,65.058
6225,599.115
6226,1324.886
6227,1173.224
6228,108.491
6229,1380.1
6230,2488.719
6231,2806.3
6232,473.524
6233,96.447
6234,313.204
6235,0.0
6236,0.0
6237,0.0
6238,0.0
6239,0.0
6240,0.0
6241,0.0
6242,0.0
6243,0.0
6244,0.0
6245,0.0
6246,0.0
6247,0.0
6248,327.208
6249,1095.967
6250,2142.962
6251,3022.508
6252,3455.659
6253,2572.164
6254,2591.416
6255,393.669
6256,78.393
6257,676.884
6258,98.046
6259,0.0
6260,0.0
6261,0.0
6262,0.0
6263,0.0
6264,0.0
6265,0.0
6266,0.0
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.0
6272,68.288
6273,261.412
6274,222.3
6275,396.934
6276,398.162
6277,312.653
6278,255.532
6279,466.377
6280,61.781
6281,218.779
6282,126.282
6283,0.0
6284,0.0
6285,0.0
6286,0.0
6287,0.0
6288,0.0
6289,0.0
6290,0.0
6291,0.0
6292,0.0
6293,0.0
6294,0.0
6295,0.0
6296,120.898
6297,127.153
6298,1004.512
6299,880.073
6300,541.267
6301,2552.702
6302,2270.634
6303,1170.214
6304,825.313
6305,419.018
6306,564.733
6307,4.645
6308,0.0
6309,0.0
6310,0.0
6311,0.0
6312,0.0
6313,0.0
6314,0.0
6315,0.0
6316,0.0
6317,0.0
6318,0.0
6319,0.0
6320,383.056
6321,915.826
6322,1468.988
6323,2373.844
6324,2185.647
6325,3153.86
6326,3428.748
6327,2663.435
6328,2492.305
6329,1334.325
6330,562.216
6331,6.837
6332,0.0
6333,0.0
6334,0.0
6335,0.0
6336,0.0
6337,0.0
6338,0.0
6339,0.0
6340,0.0
6341,0.0
6342,0.0
6343,0.0
6344,47.893
6345,536.238
6346,303.298
6347,212.101
6348,305.207
6349,1062.621
6350,304.893
6351,1369.576
6352,1180.394
6353,342.525
6354,205.578
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.0
6361,0.0
6362,0.0
6363,0.0
6364,0.0
6365,0.0
6366,0.0
6367,0.0
6368,41.438
6369,118.161
6370,128.406
6371,32.093
6372,74.999
6373,424.076
6374,200.622
6375,149.118
6376,266.698
6377,207.975
6378,135.251
6379,0.0
6380,0.0
6381,0.0
6382,0.0
6383,0.0
6384,0.0
6385,0.0
6386,0.0
6387,0.0
6388,0.0
6389,0.0
6390,0.0
6391,0.0
6392,229.062
6393,741.218
6394,1411.76
6395,2260.542
6396,3502.489
6397,3692.075
6398,3596.558
6399,2275.43
6400,2571.483
6401,1252.843
6402,383.527
6403,0.0
6404,0.0
6405,0.0
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,115.117
6418,1272.634
6419,346.603
6420,401.89
6421,3127.201
6422,3462.09
6423,3085.986
6424,1898.362
6425,1290.765
6426,594.992
6427,0.0
6428,0.0
6429,0.0
6430,0.0
6431,0.0
6432,0.0
6433,0.0
6434,0.0
6435,0.0
6436,0.0
6437,0.0
6438,0.0
6439,0.0
6440,249.002
6441,242.676
6442,811.696
6443,747.144
6444,628.127
6445,1382.27
6446,257.355
6447,198.031
6448,247.981
6449,43.518
6450,183.386
6451,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.0
6456,0.0
6457,0.0
6458,0.0
6459,0.0
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,127.386
6465,621.597
6466,1507.71
6467,1551.482
6468,2443.37
6469,2526.132
6470,2503.145
6471,2362.999
6472,1499.363
6473,826.228
6474,281.401
6475,0.0
6476,0.0
6477,0.0
6478,0.0
6479,0.0
6480,0.0
6481,0.0
6482,0.0
6483,0.0
6484,0.0
6485,0.0
6486,0.0
6487,0.0
6488,197.711
6489,703.49
6490,772.989
6491,929.617
6492,982.185
6493,530.669
6494,712.695
6495,2462.563
6496,2528.964
6497,1204.252
6498,345.525
6499,0.0
6500,0.0
6501,0.0
6502,0.0
6503,0.0
6504,0.0
6505,0.0
6506,0.0
6507,0.0
6508,0.0
6509,0.0
6510,0.0
6511,0.0
6512,70.064
6513,479.855
6514,1513.833
6515,2448.097
6516,3088.192
6517,2969.261
6518,2771.145
6519,2756.446
6520,2195.253
6521,926.731
6522,255.69
6523,0.0
6524,0.0
6525,0.0
6526,0.0
6527,0.0
6528,0.0
6529,0.0
6530,0.0
6531,0.0
6532,0.0
6533,0.0
6534,0.0
6535,0.0
6536,0.0
6537,321.787
6538,1822.984
6539,1846.672
6540,2334.069
6541,1973.872
6542,1240.555
6543,689.204
6544,227.67
6545,36.997
6546,319.076
6547,0.0
6548,0.0
6549,0.0
6550,0.0
6551,0.0
6552,0.0
6553,0.0
6554,0.0
6555,0.0
6556,0.0
6557,0.0
6558,0.0
6559,0.0
6560,147.467
6561,505.493
6562,1539.586
6563,1876.385
6564,692.229
6565,2379.9
6566,3204.381
6567,5929.458
6568,4484.168
6569,3100.867
6570,871.051
6571,0.0
6572,0.0
6573,0.0
6574,0.0
6575,0.0
6576,0.0
6577,0.0
6578,0.0
6579,0.0
6580,0.0
6581,0.0
6582,0.0
6583,0.0
6584,106.836
6585,700.262
6586,2745.54
6587,4062.077
6588,5743.027
6589,4777.592
6590,5592.655
6591,5750.691
6592,4831.071
6593,2955.565
6594,708.394
6595,0.0
6596,0.0
6597,0.0
6598,0.0
6599,0.0
6600,0.0
6601,0.0
6602,0.0
6603,0.0
6604,0.0
6605,0.0
6606,0.0
6607,0.0
6608,0.0
6609,87.562
6610,207.205
6611,288.659
6612,408.567
6613,789.085
6614,1018.47
6615,2178.906
6616,458.915
6617,407.273
6618,111.813
6619,0.0
6620,0.0
6621,0.0
6622,0.0
6623,0.0
6624,0.0
6625,0.0
6626,0.0
6627,0.0
6628,0.0
6629,0.0
6630,0.0
6631,0.0
6632,298.241
6633,1565.211
6634,1466.012
6635,2765.0
6636,4533.358
6637,6482.857
6638,6600.2
6639,5945.07
6640,3948.949
6641,3077.399
6642,996.576
6643,0.0
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,0.0
6649,0.0
6650,0.0
6651,0.0
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,214.265
6657,1455.255
6658,598.962
6659,998.868
6660,1290.164
6661,760.161
6662,697.344
6663,551.377
6664,309.669
6665,35.44
6666,0.0
6667,0.0
6668,0.0
6669,0.0
6670,0.0
6671,0.0
6672,0.0
6673,0.0
6674,0.0
6675,0.0
6676,0.0
6677,0.0
6678,0.0
6679,0.0
6680,96.723
6681,419.182
6682,2058.038
6683,4311.655
6684,3686.288
6685,5340.154
6686,4969.657
6687,4891.074
6688,3603.175
6689,690.64
6690,93.127
6691,0.0
6692,0.0
6693,0.0
6694,0.0
6695,0.0
6696,0.0
6697,0.0
6698,0.0
6699,0.0
6700,0.0
6701,0.0
6702,0.0
6703,0.0
6704,239.091
6705,2454.537
6706,2130.972
6707,1679.366
6708,6411.356
6709,6362.018
6710,6602.298
6711,5850.014
6712,4626.797
6713,2307.748
6714,813.105
6715,0.0
6716,0.0
6717,0.0
6718,0.0
6719,0.0
6720,0.0
6721,0.0
6722,0.0
6723,0.0
6724,0.0
6725,0.0
6726,0.0
6727,0.0
6728,440.52
6729,2404.056
6730,4280.053
6731,5585.969
6732,6427.653
6733,6743.155
6734,6489.572
6735,5710.519
6736,4474.998
6737,2687.748
6738,721.869
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,0.0
6744,0.0
6745,0.0
6746,0.0
6747,0.0
6748,0.0
6749,0.0
6750,0.0
6751,0.0
6752,282.577
6753,1764.311
6754,4175.193
6755,5553.023
6756,6340.967
6757,6652.96
6758,6274.792
6759,5216.568
6760,4428.519
6761,2315.837
6762,391.074
6763,0.0
6764,0.0
6765,0.0
6766,0.0
6767,0.0
6768,0.0
6769,0.0
6770,0.0
6771,0.0
6772,0.0
6773,0.0
6774,0.0
6775,0.0
6776,235.804
6777,1788.357
6778,3233.485
6779,4656.544
6780,3750.141
6781,1858.273
6782,1962.615
6783,4508.66
6784,2235.402
6785,1081.302
6786,178.194
6787,0.0
6788,0.0
6789,0.0
6790,0.0
6791,0.0
6792,0.0
6793,0.0
6794,0.0
6795,0.0
6796,0.0
6797,0.0
6798,0.0
6799,0.0
6800,0.0
6801,128.746
6802,774.947
6803,231.559
6804,402.189
6805,156.065
6806,149.015
6807,135.257
6808,63.566
6809,20.925
6810,0.0
6811,0.0
6812,0.0
6813,0.0
6814,0.0
6815,0.0
6816,0.0
6817,0.0
6818,0.0
6819,0.0
6820,0.0
6821,0.0
6822,0.0
6823,0.0
6824,0.0
6825,66.125
6826,263.617
6827,215.817
6828,390.308
6829,343.158
6830,1480.219
6831,484.017
6832,1365.241
6833,51.383
6834,0.0
6835,0.0
6836,0.0
6837,0.0
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,51.654
6849,952.929
6850,1368.592
6851,2115.037
6852,3140.302
6853,2096.905
6854,1618.295
6855,1907.593
6856,1269.256
6857,126.189
6858,0.0
6859,0.0
6860,0.0
6861,0.0
6862,0.0
6863,0.0
6864,0.0
6865,0.0
6866,0.0
6867,0.0
6868,0.0
6869,0.0
6870,0.0
6871,0.0
6872,112.605
6873,1485.14
6874,3876.094
6875,2862.715
6876,3832.585
6877,5680.472
6878,5387.274
6879,4008.388
6880,316.032
6881,905.378
6882,258.743
6883,0.0
6884,0.0
6885,0.0
6886,0.0
6887,0.0
6888,0.0
6889,0.0
6890,0.0
6891,0.0
6892,0.0
6893,0.0
6894,0.0
6895,0.0
6896,10.336
6897,440.423
6898,1711.9
6899,2826.869
6900,2949.428
6901,2028.813
6902,1090.532
6903,1686.514
6904,803.455
6905,29.194
6906,6.103
6907,0.0
6908,0.0
6909,0.0
6910,0.0
6911,0.0
6912,0.0
6913,0.0
6914,0.0
6915,0.0
6916,0.0
6917,0.0
6918,0.0
6919,0.0
6920,29.86
6921,679.218
6922,1808.922
6923,4861.145
6924,6291.687
6925,6594.096
6926,6329.75
6927,5577.154
6928,3176.778
6929,836.646
6930,47.43
6931,0.0
6932,0.0
6933,0.0
6934,0.0
6935,0.0
6936,0.0
6937,0.0
6938,0.0
6939,0.0
6940,0.0
6941,0.0
6942,0.0
6943,0.0
6944,0.0
6945,231.169
6946,1393.889
6947,1859.511
6948,2418.293
6949,3227.569
6950,4841.109
6951,5520.817
6952,4292.547
6953,2408.179
6954,295.473
6955,0.0
6956,0.0
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.0
6962,0.0
6963,0.0
6964,0.0
6965,0.0
6966,0.0
6967,0.0
6968,45.791
6969,308.346
6970,723.077
6971,2633.048
6972,3334.358
6973,4158.966
6974,2998.875
6975,2944.787
6976,3289.459
6977,1613.5
6978,129.692
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.0
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,42.188
6993,1346.42
6994,2878.289
6995,2986.675
6996,2957.366
6997,2848.282
6998,719.162
6999,1465.194
7000,307.677
7001,606.198
7002,41.742
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,95.654
7017,1916.403
7018,882.182
7019,1009.187
7020,930.393
7021,2155.837
7022,2225.706
7023,3314.706
7024,3763.583
7025,2027.081
7026,162.333
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,9.415
7041,717.378
7042,641.064
7043,343.41
7044,2677.991
7045,3414.876
7046,1322.843
7047,464.974
7048,57.696
7049,20.863
7050,0.0
7051,0.0
7052,0.0
7053,0.0
7054,0.0
7055,0.0
7056,0.0
7057,0.0
7058,0.0
7059,0.0
7060,0.0
7061,0.0
7062,0.0
7063,0.0
7064,0.0
7065,699.454
7066,462.828
7067,896.825
7068,441.875
7069,1968.177
7070,1065.334
7071,1359.315
7072,802.758
7073,544.093
7074,2.2
7075,0.0
7076,0.0
7077,0.0
7078,0.0
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.0
7087,0.0
7088,0.0
7089,251.456
7090,1371.056
7091,1004.406
7092,2708.769
7093,2341.591
7094,3226.092
7095,3307.474
7096,3115.009
7097,1716.924
7098,16.276
7099,0.0
7100,0.0
7101,0.0
7102,0.0
7103,0.0
7104,0.0
7105,0.0
7106,0.0
7107,0.0
7108,0.0
7109,0.0
7110,0.0
7111,0.0
7112,19.101
7113,584.571
7114,1933.763
7115,3603.429
7116,3673.434
7117,3108.012
7118,2839.195
7119,2106.713
7120,659.873
7121,320.51
7122,0.0
7123,0.0
7124,0.0
7125,0.0
7126,0.0
7127,0.0
7128,0.0
7129,0.0
7130,0.0
7131,0.0
7132,0.0
7133,0.0
7134,0.0
7135,0.0
7136,0.0
7137,1143.183
7138,2262.08
7139,2126.086
7140,2287.831
7141,4429.717
7142,5994.572
7143,4497.426
7144,1144.123
7145,362.299
7146,22.086
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7156,0.0
7157,0.0
7158,0.0
7159,0.0
7160,19.223
7161,1734.074
7162,3681.113
7163,5078.823
7164,5923.11
7165,6241.588
7166,5995.208
7167,5164.16
7168,3632.155
7169,972.384
7170,48.696
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.0
7182,0.0
7183,0.0
7184,0.0
7185,1160.737
7186,3677.246
7187,5064.887
7188,5849.349
7189,6044.747
7190,5741.495
7191,4717.286
7192,3091.721
7193,889.119
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.0
7199,0.0
7200,0.0
7201,0.0
7202,0.0
7203,0.0
7204,0.0
7205,0.0
7206,0.0
7207,0.0
7208,0.0
7209,86.117
7210,892.096
7211,1233.554
7212,1326.382
7213,2682.956
7214,3357.539
7215,748.506
7216,447.342
7217,138.13
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,160.461
7234,607.088
7235,3053.452
7236,6001.304
7237,6293.304
7238,4496.947
7239,2025.517
7240,800.102
7241,452.178
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,0.0
7247,0.0
7248,0.0
7249,0.0
7250,0.0
7251,0.0
7252,0.0
7253,0.0
7254,0.0
7255,0.0
7256,0.0
7257,160.518
7258,643.861
7259,808.751
7260,834.392
7261,668.698
7262,1228.201
7263,728.457
7264,397.441
7265,28.745
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,0.0
7272,0.0
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,116.67
7282,421.136
7283,522.723
7284,617.852
7285,811.755
7286,1220.52
7287,1726.818
7288,1593.569
7289,550.258
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.0
7297,0.0
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,0.0
7303,0.0
7304,0.0
7305,672.653
7306,3251.426
7307,5621.248
7308,6513.274
7309,6797.224
7310,6497.395
7311,5484.73
7312,3884.093
7313,1713.346
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.0
7322,0.0
7323,0.0
7324,0.0
7325,0.0
7326,0.0
7327,0.0
7328,0.0
7329,1028.622
7330,496.696
7331,2599.34
7332,1902.62
7333,1984.663
7334,2122.939
7335,1335.115
7336,784.527
7337,191.553
7338,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7343,0.0
7344,0.0
7345,0.0
7346,0.0
7347,0.0
7348,0.0
7349,0.0
7350,0.0
7351,0.0
7352,0.0
7353,1089.053
7354,489.125
7355,4067.614
7356,4736.117
7357,5370.915
7358,6205.122
7359,176.476
7360,3786.205
7361,772.36
7362,0.0
7363,0.0
7364,0.0
7365,0.0
7366,0.0
7367,0.0
7368,0.0
7369,0.0
7370,0.0
7371,0.0
7372,0.0
7373,0.0
7374,0.0
7375,0.0
7376,0.0
7377,1156.335
7378,2303.96
7379,3717.369
7380,4418.824
7381,6039.876
7382,5216.918
7383,4807.117
7384,3273.645
7385,1269.196
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.0
7391,0.0
7392,0.0
7393,0.0
7394,0.0
7395,0.0
7396,0.0
7397,0.0
7398,0.0
7399,0.0
7400,0.0
7401,104.595
7402,1380.213
7403,1784.003
7404,1510.739
7405,1220.036
7406,730.234
7407,2134.301
7408,2510.783
7409,0.0
7410,0.0
7411,0.0
7412,0.0
7413,0.0
7414,0.0
7415,0.0
7416,0.0
7417,0.0
7418,0.0
7419,0.0
7420,0.0
7421,0.0
7422,0.0
7423,0.0
7424,0.0
7425,34.056
7426,377.923
7427,1172.893
7428,2231.452
7429,1626.676
7430,841.084
7431,746.551
7432,461.481
7433,0.0
7434,0.0
7435,0.0
7436,0.0
7437,0.0
7438,0.0
7439,0.0
7440,0.0
7441,0.0
7442,0.0
7443,0.0
7444,0.0
7445,0.0
7446,0.0
7447,0.0
7448,0.0
7449,11.208
7450,757.79
7451,1607.833
7452,2053.41
7453,743.256
7454,1420.466
7455,1512.358
7456,38.617
7457,340.467
7458,0.0
7459,0.0
7460,0.0
7461,0.0
7462,0.0
7463,0.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,660.074
7474,2951.542
7475,4525.455
7476,657.573
7477,4725.524
7478,5150.867
7479,1562.412
7480,1417.023
7481,298.839
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,907.647
7498,2924.465
7499,822.554
7500,4927.99
7501,834.17
7502,4449.836
7503,2541.058
7504,3024.496
7505,1289.292
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,0.0
7518,0.0
7519,0.0
7520,0.0
7521,247.921
7522,993.506
7523,3522.094
7524,4247.732
7525,4322.835
7526,4338.707
7527,5074.753
7528,1779.492
7529,432.772
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7537,0.0
7538,0.0
7539,0.0
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,144.406
7546,144.537
7547,1618.301
7548,1790.461
7549,4647.818
7550,5627.466
7551,4845.819
7552,2389.112
7553,788.296
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.0
7559,0.0
7560,0.0
7561,0.0
7562,0.0
7563,0.0
7564,0.0
7565,0.0
7566,0.0
7567,0.0
7568,0.0
7569,41.055
7570,327.018
7571,1908.8
7572,1138.003
7573,670.462
7574,5253.347
7575,3958.205
7576,3321.118
7577,1157.831
7578,0.0
7579,0.0
7580,0.0
7581,0.0
7582,0.0
7583,0.0
7584,0.0
7585,0.0
7586,0.0
7587,0.0
7588,0.0
7589,0.0
7590,0.0
7591,0.0
7592,0.0
7593,677.814
7594,1732.635
7595,1403.008
7596,874.396
7597,2086.822
7598,1360.667
7599,748.724
7600,516.062
7601,106.924
7602,0.0
7603,0.0
7604,0.0
7605,0.0
7606,0.0
7607,0.0
7608,0.0
7609,0.0
7610,0.0
7611,0.0
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.0
7617,29.076
7618,964.106
7619,3044.254
7620,662.969
7621,754.082
7622,2439.387
7623,1510.978
7624,1251.653
7625,274.6
7626,0.0
7627,0.0
7628,0.0
7629,0.0
7630,0.0
7631,0.0
7632,0.0
7633,0.0
7634,0.0
7635,0.0
7636,0.0
7637,0.0
7638,0.0
7639,0.0
7640,0.0
7641,0.0
7642,38.559
7643,2079.247
7644,468.855
7645,610.163
7646,718.516
7647,534.303
7648,46.857
7649,0.0
7650,0.0
7651,0.0
7652,0.0
7653,0.0
7654,0.0
7655,0.0
7656,0.0
7657,0.0
7658,0.0
7659,0.0
7660,0.0
7661,0.0
7662,0.0
7663,0.0
7664,0.0
7665,660.164
7666,3011.747
7667,3157.458
7668,5638.738
7669,4224.49
7670,5080.807
7671,3832.119
7672,783.438
7673,136.117
7674,0.0
7675,0.0
7676,0.0
7677,0.0
7678,0.0
7679,0.0
7680,0.0
7681,0.0
7682,0.0
7683,0.0
7684,0.0
7685,0.0
7686,0.0
7687,0.0
7688,0.0
7689,0.0
7690,231.402
7691,338.147
7692,504.063
7693,1974.086
7694,1032.337
7695,889.635
7696,283.331
7697,37.099
7698,0.0
7699,0.0
7700,0.0
7701,0.0
7702,0.0
7703,0.0
7704,0.0
7705,0.0
7706,0.0
7707,0.0
7708,0.0
7709,0.0
7710,0.0
7711,0.0
7712,0.0
7713,0.0
7714,229.864
7715,300.369
7716,508.63
7717,596.92
7718,833.453
7719,1933.161
7720,789.633
7721,116.665
7722,0.0
7723,0.0
7724,0.0
7725,0.0
7726,0.0
7727,0.0
7728,0.0
7729,0.0
7730,0.0
7731,0.0
7732,0.0
7733,0.0
7734,0.0
7735,0.0
7736,0.0
7737,0.0
7738,77.206
7739,528.569
7740,246.231
7741,426.015
7742,128.21
7743,401.088
7744,102.056
7745,0.0
7746,0.0
7747,0.0
7748,0.0
7749,0.0
7750,0.0
7751,0.0
7752,0.0
7753,0.0
7754,0.0
7755,0.0
7756,0.0
7757,0.0
7758,0.0
7759,0.0
7760,0.0
7761,5.847
7762,1074.645
7763,845.574
7764,238.747
7765,699.05
7766,880.915
7767,758.2
7768,419.136
7769,37.666
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,17.304
7786,5.971
7787,680.047
7788,886.257
7789,504.128
7790,1083.619
7791,498.532
