Year,Month,Day,Hour,Minute,wind_speed,power_raw,power_output
2023,1,20,13,0,10.62,119569.11625047341,1500.0
2023,1,20,14,0,10.0,99826.41367492068,1500.0
2023,1,20,15,0,9.37,82122.89330272775,1500.0
2023,1,20,16,0,8.63,64161.994581039806,1500.0
2023,1,20,17,0,8.35,58117.22851420463,1500.0
2023,1,20,18,0,8.69,65509.57749375791,1500.0
2023,1,20,19,0,7.81,47555.26112613482,1500.0
2023,1,20,20,0,6.5200000000000005,27668.668258778995,1500.0
2023,1,20,21,0,5.0200000000000005,12628.641086970829,1500.0
2023,1,20,22,0,5.88,20294.457538937597,1500.0
2023,1,20,23,0,5.36,15372.334927928408,1500.0
2023,1,21,0,0,5.34,15200.89783675095,1500.0
2023,1,21,1,0,3.23,3363.977141669928,1500.0
2023,1,21,2,0,4.57,9527.831528004235,1500.0
2023,1,21,3,0,5.74,18879.093888903986,1500.0
